sensor_id,capture_time,sensor_id,air_temperature,light,soil_moisture
105933,2016-02-06 13:02:41 UTC,37,748,21649,460
105933,2016-02-06 12:47:41 UTC,37,748,22251,457
105933,2016-02-06 12:32:41 UTC,37,748,20713,450
105933,2016-02-06 12:17:41 UTC,37,748,16683,448
105933,2016-02-06 12:02:41 UTC,37,747,15959,462
105933,2016-02-06 11:47:41 UTC,37,745,14887,457
105933,2016-02-06 11:32:41 UTC,37,741,14825,459
105933,2016-02-06 11:17:41 UTC,37,741,13733,462
105933,2016-02-06 11:02:41 UTC,37,740,12938,456
105933,2016-02-06 10:47:41 UTC,37,738,14682,457
105933,2016-02-06 10:32:41 UTC,37,736,14069,456
105933,2016-02-06 10:17:41 UTC,37,736,17000,459
105933,2016-02-06 10:02:41 UTC,37,735,12836,460
105933,2016-02-06 09:47:41 UTC,37,733,15446,454
105933,2016-02-06 09:32:41 UTC,37,731,40559,463
105933,2016-02-06 09:17:41 UTC,37,731,54634,450
105933,2016-02-06 09:02:41 UTC,37,731,65535,459
105933,2016-02-06 08:47:41 UTC,37,730,49534,458
105933,2016-02-06 08:32:41 UTC,37,729,62355,462
105933,2016-02-06 08:17:41 UTC,37,729,65535,453
105933,2016-02-06 08:02:41 UTC,37,730,65535,458
105933,2016-02-06 07:47:41 UTC,37,732,51775,459
105933,2016-02-06 07:32:41 UTC,37,730,24646,463
105933,2016-02-06 07:17:41 UTC,37,728,65535,459
105933,2016-02-06 07:02:41 UTC,37,728,58775,459
105933,2016-02-06 06:47:41 UTC,37,728,65535,458
105933,2016-02-06 06:32:41 UTC,37,727,65535,461
105933,2016-02-06 06:17:41 UTC,37,727,65535,459
105933,2016-02-06 06:02:41 UTC,37,727,65535,457
105933,2016-02-06 05:47:41 UTC,37,727,65535,459
105933,2016-02-06 05:32:41 UTC,37,727,65535,464
105933,2016-02-06 05:17:41 UTC,37,726,65535,459
105933,2016-02-06 05:02:41 UTC,37,725,65535,461
105933,2016-02-06 04:47:41 UTC,37,724,65535,459
105933,2016-02-06 04:32:41 UTC,37,724,65535,458
105933,2016-02-06 04:17:41 UTC,37,725,65535,461
105933,2016-02-06 04:02:41 UTC,37,725,65535,465
105933,2016-02-06 03:47:41 UTC,37,726,65535,458
105933,2016-02-06 03:32:41 UTC,37,725,65535,465
105933,2016-02-06 03:17:41 UTC,37,726,65535,465
105933,2016-02-06 03:02:41 UTC,37,726,65535,464
105933,2016-02-06 02:47:41 UTC,37,726,65535,464
105933,2016-02-06 02:32:41 UTC,37,725,65535,463
105933,2016-02-06 02:17:41 UTC,37,725,65535,460
105933,2016-02-06 02:02:41 UTC,37,724,65535,460
105933,2016-02-06 01:47:41 UTC,37,725,65535,465
105933,2016-02-06 01:32:41 UTC,37,726,65535,464
105933,2016-02-06 01:17:41 UTC,37,725,65535,458
105933,2016-02-06 01:02:41 UTC,37,730,65535,460
105933,2016-02-06 00:47:41 UTC,37,728,65535,464
105933,2016-02-06 00:32:41 UTC,37,731,65535,457
105933,2016-02-06 00:17:41 UTC,37,729,65535,460
105933,2016-02-06 00:02:41 UTC,37,726,65535,459
105933,2016-02-05 23:47:41 UTC,37,728,65535,460
105933,2016-02-05 23:32:41 UTC,37,726,65535,456
105933,2016-02-05 23:17:41 UTC,37,730,65535,461
105933,2016-02-05 23:02:41 UTC,37,732,65535,453
105933,2016-02-05 22:47:41 UTC,37,731,65535,464
105933,2016-02-05 22:32:41 UTC,37,733,65535,459
105933,2016-02-05 22:17:41 UTC,37,733,65535,461
105933,2016-02-05 22:02:41 UTC,37,737,65535,463
105933,2016-02-05 21:47:41 UTC,37,734,65535,466
105933,2016-02-05 21:32:41 UTC,37,733,65535,457
105933,2016-02-05 21:17:41 UTC,37,734,65535,461
105933,2016-02-05 21:02:41 UTC,37,736,65535,459
105933,2016-02-05 20:47:41 UTC,37,738,65535,454
105933,2016-02-05 20:32:41 UTC,37,735,65535,462
105933,2016-02-05 20:17:41 UTC,37,737,65535,463
105933,2016-02-05 20:02:41 UTC,37,740,65535,455
105933,2016-02-05 19:47:41 UTC,37,741,65535,458
105933,2016-02-05 19:32:41 UTC,37,742,65535,466
105933,2016-02-05 19:17:41 UTC,37,745,65535,456
105933,2016-02-05 19:02:41 UTC,37,745,65535,457
105933,2016-02-05 18:47:41 UTC,37,747,65535,466
105933,2016-02-05 18:32:41 UTC,37,746,65535,456
105933,2016-02-05 18:17:41 UTC,37,743,65535,455
105933,2016-02-05 18:02:41 UTC,37,737,65535,454
105933,2016-02-05 17:47:41 UTC,37,739,65535,457
105933,2016-02-05 17:32:41 UTC,37,740,65535,463
105933,2016-02-05 17:17:41 UTC,37,738,65535,467
105933,2016-02-05 17:02:41 UTC,37,739,65535,462
105933,2016-02-05 16:47:41 UTC,37,739,65535,455
105933,2016-02-05 16:32:41 UTC,37,740,65535,462
105933,2016-02-05 16:17:41 UTC,37,737,65535,462
105933,2016-02-05 16:02:41 UTC,37,740,65535,463
105933,2016-02-05 15:47:41 UTC,37,733,65535,462
105933,2016-02-05 15:32:41 UTC,37,730,65535,459
105933,2016-02-05 15:17:41 UTC,37,734,65535,462
105933,2016-02-05 15:02:41 UTC,37,732,65535,464
105933,2016-02-05 14:47:41 UTC,37,732,65535,460
105933,2016-02-05 14:32:41 UTC,37,729,65535,459
105933,2016-02-05 14:17:41 UTC,37,729,65535,463
105933,2016-02-05 14:02:41 UTC,37,729,65535,462
105933,2016-02-05 13:47:41 UTC,37,728,65535,468
105933,2016-02-05 13:32:41 UTC,37,726,65535,464
105933,2016-02-05 13:17:41 UTC,37,725,65535,458
105933,2016-02-05 13:02:41 UTC,37,721,65535,461
105933,2016-02-05 12:47:41 UTC,37,721,45888,464
105933,2016-02-05 12:32:41 UTC,37,720,48955,464
105933,2016-02-05 12:17:41 UTC,37,715,42517,462
105933,2016-02-05 12:02:41 UTC,37,703,36865,463
105933,2016-02-05 11:47:41 UTC,37,683,41291,468
105933,2016-02-05 11:32:41 UTC,37,739,41111,459
105933,2016-02-05 11:17:41 UTC,37,739,29855,463
105933,2016-02-05 11:02:41 UTC,37,739,42571,457
105933,2016-02-05 10:47:41 UTC,37,741,38217,463
105933,2016-02-05 10:32:41 UTC,37,742,33172,457
105933,2016-02-05 10:17:41 UTC,37,743,27106,461
105933,2016-02-05 10:02:41 UTC,37,746,19986,463
105933,2016-02-05 09:47:41 UTC,37,747,12580,465
105933,2016-02-05 09:32:41 UTC,37,747,24192,471
105933,2016-02-05 09:17:41 UTC,37,747,31734,460
105933,2016-02-05 09:02:41 UTC,37,748,29605,464
105933,2016-02-05 08:47:41 UTC,37,746,38161,465
105933,2016-02-05 08:32:41 UTC,37,746,54881,461
105933,2016-02-05 08:17:41 UTC,37,748,41665,464
105933,2016-02-05 08:02:41 UTC,37,749,37427,464
105933,2016-02-05 07:47:41 UTC,37,748,54203,464
105933,2016-02-05 07:32:41 UTC,37,748,48374,470
105933,2016-02-05 07:17:41 UTC,37,748,57321,466
105933,2016-02-05 07:02:41 UTC,37,744,60187,461
105933,2016-02-05 06:47:41 UTC,37,742,52125,466
105933,2016-02-05 06:32:41 UTC,37,741,57313,463
105933,2016-02-05 06:17:41 UTC,37,738,65535,467
105933,2016-02-05 06:02:41 UTC,37,736,65535,466
105933,2016-02-05 05:47:41 UTC,37,736,65535,466
105933,2016-02-05 05:32:41 UTC,37,736,65535,462
105933,2016-02-05 05:17:41 UTC,37,735,65535,461
105933,2016-02-05 05:02:41 UTC,37,736,65535,465
105933,2016-02-05 04:47:41 UTC,37,736,65535,467
105933,2016-02-05 04:32:41 UTC,37,735,65535,467
105933,2016-02-05 04:17:41 UTC,37,735,65535,471
105933,2016-02-05 04:02:41 UTC,37,735,65535,466
105933,2016-02-05 03:47:41 UTC,37,733,65535,467
105933,2016-02-05 03:32:41 UTC,37,733,65535,460
105933,2016-02-05 03:17:41 UTC,37,733,65535,465
105933,2016-02-05 03:02:41 UTC,37,734,65535,467
105933,2016-02-05 02:47:41 UTC,37,734,65535,472
105933,2016-02-05 02:32:41 UTC,37,734,65535,471
105933,2016-02-05 02:17:41 UTC,37,735,65535,467
105933,2016-02-05 02:02:41 UTC,37,735,65535,463
105933,2016-02-05 01:47:41 UTC,37,735,65535,467
105933,2016-02-05 01:32:41 UTC,37,735,65535,468
105933,2016-02-05 01:17:41 UTC,37,734,65535,473
105933,2016-02-05 01:02:41 UTC,37,733,65535,471
105933,2016-02-05 00:47:41 UTC,37,732,65535,462
105933,2016-02-05 00:32:41 UTC,37,732,65535,463
105933,2016-02-05 00:17:41 UTC,37,732,65535,472
105933,2016-02-05 00:02:41 UTC,37,733,65535,466
105933,2016-02-04 23:47:41 UTC,37,734,65535,471
105933,2016-02-04 23:32:41 UTC,37,738,65535,469
105933,2016-02-04 23:17:41 UTC,37,737,65535,468
105933,2016-02-04 23:02:41 UTC,37,737,65535,467
105933,2016-02-04 22:47:41 UTC,37,735,65535,472
105933,2016-02-04 22:32:41 UTC,37,736,65535,473
105933,2016-02-04 22:17:41 UTC,37,735,65535,469
105933,2016-02-04 22:02:41 UTC,37,735,65535,471
105933,2016-02-04 21:47:41 UTC,37,733,65535,460
105933,2016-02-04 21:32:41 UTC,37,733,65535,464
105933,2016-02-04 21:17:41 UTC,37,732,65535,469
105933,2016-02-04 21:02:41 UTC,37,732,65535,461
105933,2016-02-04 20:47:41 UTC,37,729,65535,464
105933,2016-02-04 20:32:41 UTC,37,731,65535,461
105933,2016-02-04 20:17:41 UTC,37,730,65535,474
105933,2016-02-04 20:02:41 UTC,37,728,65535,469
105933,2016-02-04 19:47:41 UTC,37,725,65535,469
105933,2016-02-04 19:32:41 UTC,37,724,65535,470
105933,2016-02-04 19:17:41 UTC,37,722,65535,474
105933,2016-02-04 19:02:41 UTC,37,720,65535,465
105933,2016-02-04 18:47:41 UTC,37,720,65535,469
105933,2016-02-04 18:32:41 UTC,37,720,65535,461
105933,2016-02-04 18:17:41 UTC,37,720,65535,470
105933,2016-02-04 18:02:41 UTC,37,720,65535,468
105933,2016-02-04 17:47:41 UTC,37,720,65535,470
105933,2016-02-04 17:32:41 UTC,37,721,65535,463
105933,2016-02-04 17:17:41 UTC,37,721,65535,462
105933,2016-02-04 17:02:41 UTC,37,720,65535,471
105933,2016-02-04 16:47:41 UTC,37,721,65535,463
105933,2016-02-04 16:32:41 UTC,37,720,65535,475
105933,2016-02-04 16:17:41 UTC,37,720,65535,468
105933,2016-02-04 16:02:41 UTC,37,720,65535,468
105933,2016-02-04 15:47:41 UTC,37,720,65535,470
105933,2016-02-04 15:32:41 UTC,37,720,65535,470
105933,2016-02-04 15:17:41 UTC,37,721,65535,463
105933,2016-02-04 15:02:41 UTC,37,721,65535,467
105933,2016-02-04 14:47:41 UTC,37,721,65535,471
105933,2016-02-04 14:32:41 UTC,37,721,65535,471
105933,2016-02-04 14:17:41 UTC,37,722,65535,474
105933,2016-02-04 14:02:41 UTC,37,723,65535,468
105933,2016-02-04 13:47:41 UTC,37,723,46602,475
105933,2016-02-04 13:32:41 UTC,37,723,21333,476
105933,2016-02-04 13:17:41 UTC,37,722,18334,473
105933,2016-02-04 13:02:41 UTC,37,720,27638,473
105933,2016-02-04 12:47:41 UTC,37,718,24877,477
105933,2016-02-04 12:32:41 UTC,37,718,39919,476
105933,2016-02-04 12:17:41 UTC,37,717,40620,468
105933,2016-02-04 12:02:41 UTC,37,717,43858,473
105933,2016-02-04 11:47:41 UTC,37,717,38725,474
105933,2016-02-04 11:32:41 UTC,37,718,38708,474
105933,2016-02-04 11:17:41 UTC,37,717,31926,473
105933,2016-02-04 11:02:41 UTC,37,718,29537,466
105933,2016-02-04 10:47:41 UTC,37,719,15368,467
105933,2016-02-04 10:32:41 UTC,37,717,13791,474
105933,2016-02-04 10:17:41 UTC,37,718,17483,474
105933,2016-02-04 10:02:41 UTC,37,716,27459,474
105933,2016-02-04 09:47:41 UTC,37,715,31046,468
105933,2016-02-04 09:32:41 UTC,37,715,31132,480
105933,2016-02-04 09:17:41 UTC,37,716,22706,480
105933,2016-02-04 09:02:41 UTC,37,715,30736,479
105933,2016-02-04 08:47:41 UTC,37,715,65535,471
105933,2016-02-04 08:32:41 UTC,37,716,28623,475
105933,2016-02-04 08:17:41 UTC,37,715,65535,480
105933,2016-02-04 08:02:41 UTC,37,716,65535,475
105933,2016-02-04 07:47:41 UTC,37,714,65535,480
105933,2016-02-04 07:32:41 UTC,37,714,65535,474
105933,2016-02-04 07:17:41 UTC,37,712,65535,480
105933,2016-02-04 07:02:41 UTC,37,713,65535,468
105933,2016-02-04 06:47:41 UTC,37,711,65535,475
105933,2016-02-04 06:32:41 UTC,37,710,65535,476
105933,2016-02-04 06:17:41 UTC,37,710,65535,476
105933,2016-02-04 06:02:41 UTC,37,709,65535,481
105933,2016-02-04 05:47:41 UTC,37,710,65535,478
105933,2016-02-04 05:32:41 UTC,37,710,65535,477
105933,2016-02-04 05:17:41 UTC,37,711,65535,481
105933,2016-02-04 05:02:41 UTC,37,711,65535,478
105933,2016-02-04 04:47:41 UTC,37,711,65535,477
105933,2016-02-04 04:32:41 UTC,37,711,65535,471
105933,2016-02-04 04:17:41 UTC,37,712,65535,480
105933,2016-02-04 04:02:41 UTC,37,712,65535,475
105933,2016-02-04 03:47:41 UTC,37,712,65535,470
105933,2016-02-04 03:32:41 UTC,37,712,65535,471
105933,2016-02-04 03:17:41 UTC,37,712,65535,471
105933,2016-02-04 03:02:41 UTC,37,714,65535,470
105933,2016-02-04 02:47:41 UTC,37,713,65535,474
105933,2016-02-04 02:32:41 UTC,37,712,65535,479
105933,2016-02-04 02:17:41 UTC,37,712,65535,480
105933,2016-02-04 02:02:41 UTC,37,711,65535,477
105933,2016-02-04 01:47:41 UTC,37,712,65535,476
105933,2016-02-04 01:32:41 UTC,37,711,65535,473
105933,2016-02-04 01:17:41 UTC,37,710,65535,483
105933,2016-02-04 01:02:41 UTC,37,711,65535,479
105933,2016-02-04 00:47:41 UTC,37,711,65535,470
105933,2016-02-04 00:32:41 UTC,37,711,65535,479
105933,2016-02-04 00:17:41 UTC,37,712,65535,479
105933,2016-02-04 00:02:41 UTC,37,713,65535,482
105933,2016-02-03 23:47:41 UTC,37,713,65535,481
105933,2016-02-03 23:32:41 UTC,37,714,65535,478
105933,2016-02-03 23:17:41 UTC,37,713,65535,479
105933,2016-02-03 23:02:41 UTC,37,712,65535,477
105933,2016-02-03 22:47:41 UTC,37,713,65535,471
105933,2016-02-03 22:32:41 UTC,37,710,65535,478
105933,2016-02-03 22:17:41 UTC,37,707,65535,479
105933,2016-02-03 22:02:41 UTC,37,706,65535,480
105933,2016-02-03 21:47:41 UTC,37,702,65535,480
105933,2016-02-03 21:32:41 UTC,37,701,65535,471
105933,2016-02-03 21:17:41 UTC,37,701,65535,478
105933,2016-02-03 21:02:41 UTC,37,702,65535,484
105933,2016-02-03 20:47:41 UTC,37,702,65535,484
105933,2016-02-03 20:32:41 UTC,37,702,65535,479
105933,2016-02-03 20:17:41 UTC,37,702,65535,480
105933,2016-02-03 20:02:41 UTC,37,703,65535,484
105933,2016-02-03 19:47:41 UTC,37,703,65535,478
105933,2016-02-03 19:32:41 UTC,37,704,65535,480
105933,2016-02-03 19:17:41 UTC,37,703,65535,480
105933,2016-02-03 19:02:41 UTC,37,704,65535,485
105933,2016-02-03 18:47:41 UTC,37,705,65535,486
105933,2016-02-03 18:32:41 UTC,37,704,65535,481
105933,2016-02-03 18:17:41 UTC,37,705,65535,477
105933,2016-02-03 18:02:41 UTC,37,704,65535,485
105933,2016-02-03 17:47:41 UTC,37,705,65535,485
105933,2016-02-03 17:32:41 UTC,37,705,65535,476
105933,2016-02-03 17:17:41 UTC,37,705,65535,483
105933,2016-02-03 17:02:41 UTC,37,705,65535,480
105933,2016-02-03 16:47:41 UTC,37,704,65535,475
105933,2016-02-03 16:32:41 UTC,37,704,65535,482
105933,2016-02-03 16:17:41 UTC,37,705,65535,479
105933,2016-02-03 16:02:41 UTC,37,704,65535,486
105933,2016-02-03 15:47:41 UTC,37,705,65535,483
105933,2016-02-03 15:32:41 UTC,37,706,65535,477
105933,2016-02-03 15:17:41 UTC,37,707,65535,483
105933,2016-02-03 15:02:41 UTC,37,708,65535,483
105933,2016-02-03 14:47:41 UTC,37,709,65535,483
105933,2016-02-03 14:32:41 UTC,37,710,52422,484
105933,2016-02-03 14:17:41 UTC,37,710,50393,486
105933,2016-02-03 14:02:41 UTC,37,711,65535,485
105933,2016-02-03 13:47:41 UTC,37,712,24205,484
105933,2016-02-03 13:32:41 UTC,37,710,28772,483
105933,2016-02-03 13:17:41 UTC,37,712,39589,491
105933,2016-02-03 13:02:41 UTC,37,712,65535,485
105933,2016-02-03 12:47:41 UTC,37,714,21306,487
105933,2016-02-03 12:32:41 UTC,37,715,24597,486
105933,2016-02-03 12:17:41 UTC,37,716,24036,488
105933,2016-02-03 12:02:41 UTC,37,717,25229,488
105933,2016-02-03 11:47:41 UTC,37,718,18959,481
105933,2016-02-03 11:32:41 UTC,37,719,17162,489
105933,2016-02-03 11:17:41 UTC,37,719,22651,490
105933,2016-02-03 11:02:41 UTC,37,721,17080,491
105933,2016-02-03 10:47:41 UTC,37,721,12278,492
105933,2016-02-03 10:32:41 UTC,37,722,17110,485
105933,2016-02-03 10:17:41 UTC,37,720,13870,486
105933,2016-02-03 10:02:41 UTC,37,722,20574,492
105933,2016-02-03 09:47:41 UTC,37,722,17175,496
105933,2016-02-03 09:32:41 UTC,37,722,15689,492
105933,2016-02-03 09:17:41 UTC,37,723,18953,493
105933,2016-02-03 09:02:41 UTC,37,721,19292,492
105933,2016-02-03 08:47:41 UTC,37,723,17645,490
105933,2016-02-03 08:32:41 UTC,37,723,18370,496
105933,2016-02-03 08:17:41 UTC,37,723,8692,492
105933,2016-02-03 08:02:41 UTC,37,721,13758,486
105933,2016-02-03 07:47:41 UTC,37,722,20371,493
105933,2016-02-03 07:32:41 UTC,37,721,20298,494
105933,2016-02-03 07:17:41 UTC,37,721,22004,493
105933,2016-02-03 07:02:41 UTC,37,720,22917,493
105933,2016-02-03 06:47:41 UTC,37,718,29683,499
105933,2016-02-03 06:32:41 UTC,37,715,65535,499
105933,2016-02-03 06:17:41 UTC,37,717,65535,489
105933,2016-02-03 06:02:41 UTC,37,715,65535,493
105933,2016-02-03 05:47:41 UTC,37,716,65535,494
105933,2016-02-03 05:32:41 UTC,37,715,65535,496
105933,2016-02-03 05:17:41 UTC,37,715,65535,499
105933,2016-02-03 05:02:41 UTC,37,715,65535,495
105933,2016-02-03 04:47:41 UTC,37,714,65535,488
105933,2016-02-03 04:32:41 UTC,37,715,65535,496
105933,2016-02-03 04:17:41 UTC,37,714,65535,495
105933,2016-02-03 04:02:41 UTC,37,714,65535,494
105933,2016-02-03 03:47:41 UTC,37,715,65535,496
105933,2016-02-03 03:32:41 UTC,37,715,65535,501
105933,2016-02-03 03:17:41 UTC,37,715,65535,495
105933,2016-02-03 03:02:41 UTC,37,715,65535,489
105933,2016-02-03 02:47:41 UTC,37,715,65535,497
105933,2016-02-03 02:32:41 UTC,37,715,65535,496
105933,2016-02-03 02:17:41 UTC,37,714,65535,492
105933,2016-02-03 02:02:41 UTC,37,714,65535,496
105933,2016-02-03 01:47:41 UTC,37,714,65535,501
105933,2016-02-03 01:32:41 UTC,37,714,65535,490
105933,2016-02-03 01:17:41 UTC,37,714,65535,490
105933,2016-02-03 01:02:41 UTC,37,715,65535,497
105933,2016-02-03 00:47:41 UTC,37,715,65535,500
105933,2016-02-03 00:32:41 UTC,37,715,65535,490
105933,2016-02-03 00:17:41 UTC,37,715,65535,498
105933,2016-02-03 00:02:41 UTC,37,714,65535,493
105933,2016-02-02 23:47:41 UTC,37,713,65535,497
105933,2016-02-02 23:32:41 UTC,37,714,65535,497
105933,2016-02-02 23:17:41 UTC,37,713,65535,491
105933,2016-02-02 23:02:41 UTC,37,714,65535,497
105933,2016-02-02 22:47:41 UTC,37,714,65535,498
105933,2016-02-02 22:32:41 UTC,37,715,65535,491
105933,2016-02-02 22:17:41 UTC,37,714,65535,491
105933,2016-02-02 22:02:41 UTC,37,713,65535,498
105933,2016-02-02 21:47:41 UTC,37,713,65535,497
105933,2016-02-02 21:32:41 UTC,37,711,65535,503
105933,2016-02-02 21:17:41 UTC,37,711,65535,498
105933,2016-02-02 21:02:41 UTC,37,709,65535,500
105933,2016-02-02 20:47:41 UTC,37,710,65535,501
105933,2016-02-02 20:32:41 UTC,37,709,65535,492
105933,2016-02-02 20:17:41 UTC,37,709,65535,492
105933,2016-02-02 20:02:41 UTC,37,709,65535,501
105933,2016-02-02 19:47:41 UTC,37,708,65535,496
105933,2016-02-02 19:32:41 UTC,37,707,65535,504
105933,2016-02-02 19:17:41 UTC,37,707,65535,497
105933,2016-02-02 19:02:41 UTC,37,708,65535,500
105933,2016-02-02 18:47:41 UTC,37,708,65535,499
105933,2016-02-02 18:32:41 UTC,37,708,65535,501
105933,2016-02-02 18:17:41 UTC,37,709,65535,501
105933,2016-02-02 18:02:41 UTC,37,709,65535,499
105933,2016-02-02 17:47:41 UTC,37,709,65535,505
105933,2016-02-02 17:32:41 UTC,37,710,65535,500
105933,2016-02-02 17:17:41 UTC,37,711,65535,500
105933,2016-02-02 17:02:41 UTC,37,711,65535,502
105933,2016-02-02 16:47:41 UTC,37,711,65535,494
105933,2016-02-02 16:32:41 UTC,37,712,65535,506
105933,2016-02-02 16:17:41 UTC,37,712,65535,501
105933,2016-02-02 16:02:41 UTC,37,713,65535,504
105933,2016-02-02 15:47:41 UTC,37,713,65535,495
105933,2016-02-02 15:32:41 UTC,37,714,65535,502
105933,2016-02-02 15:17:41 UTC,37,714,65535,500
105933,2016-02-02 15:02:41 UTC,37,715,65535,505
105933,2016-02-02 14:47:41 UTC,37,715,65535,502
105933,2016-02-02 14:32:41 UTC,37,716,65535,507
105933,2016-02-02 14:17:41 UTC,37,717,52732,500
105933,2016-02-02 14:02:41 UTC,37,718,65535,498
105933,2016-02-02 13:47:41 UTC,37,718,64392,509
105933,2016-02-02 13:32:41 UTC,37,721,43398,504
105933,2016-02-02 13:17:41 UTC,37,722,47730,507
105933,2016-02-02 13:02:41 UTC,37,726,65535,506
105933,2016-02-02 12:47:41 UTC,37,728,34164,505
105933,2016-02-02 12:32:41 UTC,37,730,15517,505
105933,2016-02-02 12:17:41 UTC,37,729,13271,507
105933,2016-02-02 12:02:41 UTC,37,728,10788,509
105933,2016-02-02 11:47:41 UTC,37,727,16270,507
105933,2016-02-02 11:32:41 UTC,37,728,19506,504
105933,2016-02-02 11:17:41 UTC,37,727,37172,507
105933,2016-02-02 11:02:41 UTC,37,728,42208,500
105933,2016-02-02 10:47:41 UTC,37,733,33241,507
105933,2016-02-02 10:32:41 UTC,37,730,31291,508
105933,2016-02-02 10:17:41 UTC,37,731,25772,508
105933,2016-02-02 10:02:41 UTC,37,730,44498,508
105933,2016-02-02 09:47:41 UTC,37,732,65535,508
105933,2016-02-02 09:32:41 UTC,37,733,32781,512
105933,2016-02-02 09:17:41 UTC,37,734,26313,509
105933,2016-02-02 09:02:41 UTC,37,735,27014,502
105933,2016-02-02 08:47:41 UTC,37,735,37078,509
105933,2016-02-02 08:32:41 UTC,37,735,24458,501
105933,2016-02-02 08:17:41 UTC,37,735,26244,508
105933,2016-02-02 08:02:41 UTC,37,736,58206,510
105933,2016-02-02 07:47:41 UTC,37,739,56123,505
105933,2016-02-02 07:32:41 UTC,37,743,59878,507
105933,2016-02-02 07:17:41 UTC,37,742,26987,510
105933,2016-02-02 07:02:41 UTC,37,740,53304,511
105933,2016-02-02 06:47:41 UTC,37,739,65535,514
105933,2016-02-02 06:32:41 UTC,37,740,65535,508
105933,2016-02-02 06:17:41 UTC,37,737,65535,509
105933,2016-02-02 06:02:41 UTC,37,738,65535,508
105933,2016-02-02 05:47:41 UTC,37,737,65535,508
105933,2016-02-02 05:32:41 UTC,37,735,65535,515
105933,2016-02-02 05:17:41 UTC,37,737,65535,511
105933,2016-02-02 05:02:41 UTC,37,736,65535,512
105933,2016-02-02 04:47:41 UTC,37,736,65535,511
105933,2016-02-02 04:32:41 UTC,37,736,65535,510
105933,2016-02-02 04:17:41 UTC,37,737,65535,509
105933,2016-02-02 04:02:41 UTC,37,736,65535,511
105933,2016-02-02 03:47:41 UTC,37,737,65535,510
105933,2016-02-02 03:32:41 UTC,37,738,65535,514
105933,2016-02-02 03:17:41 UTC,37,738,65535,511
105933,2016-02-02 03:02:41 UTC,37,739,65535,511
105933,2016-02-02 02:47:41 UTC,37,739,65535,516
105933,2016-02-02 02:32:41 UTC,37,738,65535,513
105933,2016-02-02 02:17:41 UTC,37,738,65535,512
105933,2016-02-02 02:02:41 UTC,37,737,65535,513
105933,2016-02-02 01:47:41 UTC,37,737,65535,510
105933,2016-02-02 01:32:41 UTC,37,737,65535,504
105933,2016-02-02 01:17:41 UTC,37,738,65535,513
105933,2016-02-02 01:02:41 UTC,37,738,65535,512
105933,2016-02-02 00:47:41 UTC,37,738,65535,506
105933,2016-02-02 00:32:41 UTC,37,738,65535,510
105933,2016-02-02 00:17:41 UTC,37,738,65535,511
105933,2016-02-02 00:02:41 UTC,37,738,65535,508
105933,2016-02-01 23:47:41 UTC,37,738,65535,517
105933,2016-02-01 23:32:41 UTC,37,738,65535,511
105933,2016-02-01 23:17:41 UTC,37,737,65535,513
105933,2016-02-01 23:02:41 UTC,37,736,65535,509
105933,2016-02-01 22:47:41 UTC,37,736,65535,517
105933,2016-02-01 22:32:41 UTC,37,736,65535,512
105933,2016-02-01 22:17:41 UTC,37,734,65535,513
105933,2016-02-01 22:02:41 UTC,37,735,65535,518
105933,2016-02-01 21:47:41 UTC,37,732,65535,518
105933,2016-02-01 21:32:41 UTC,37,733,65535,513
105933,2016-02-01 21:17:41 UTC,37,732,65535,512
105933,2016-02-01 21:02:41 UTC,37,733,65535,513
105933,2016-02-01 20:47:41 UTC,37,732,65535,514
105933,2016-02-01 20:32:41 UTC,37,732,65535,514
105933,2016-02-01 20:17:41 UTC,37,732,65535,513
105933,2016-02-01 20:02:41 UTC,37,732,65535,514
105933,2016-02-01 19:47:41 UTC,37,733,65535,513
105933,2016-02-01 19:32:41 UTC,37,733,65535,517
105933,2016-02-01 19:17:41 UTC,37,733,65535,519
105933,2016-02-01 19:02:41 UTC,37,732,65535,514
105933,2016-02-01 18:47:41 UTC,37,733,65535,514
105933,2016-02-01 18:32:41 UTC,37,733,65535,516
105933,2016-02-01 18:17:41 UTC,37,733,65535,518
105933,2016-02-01 18:02:41 UTC,37,733,65535,519
105933,2016-02-01 17:47:41 UTC,37,735,65535,519
105933,2016-02-01 17:32:41 UTC,37,734,65535,514
105933,2016-02-01 17:17:41 UTC,37,735,65535,515
105933,2016-02-01 17:02:41 UTC,37,736,65535,516
105933,2016-02-01 16:47:41 UTC,37,735,65535,515
105933,2016-02-01 16:32:41 UTC,37,734,65535,520
105933,2016-02-01 16:17:41 UTC,37,734,65535,516
105933,2016-02-01 16:02:41 UTC,37,734,65535,515
105933,2016-02-01 15:47:41 UTC,37,734,65535,515
105933,2016-02-01 15:32:41 UTC,37,733,65535,515
105933,2016-02-01 15:17:41 UTC,37,734,65535,520
105933,2016-02-01 15:02:41 UTC,37,734,65535,510
105933,2016-02-01 14:47:41 UTC,37,735,65535,510
105933,2016-02-01 14:32:41 UTC,37,736,65535,518
105933,2016-02-01 14:17:41 UTC,37,736,65535,516
105933,2016-02-01 14:02:41 UTC,37,736,65535,517
105933,2016-02-01 13:47:41 UTC,37,736,65535,522
105933,2016-02-01 13:32:41 UTC,37,736,65535,516
105933,2016-02-01 13:17:41 UTC,37,735,65535,515
105933,2016-02-01 13:02:41 UTC,37,738,62142,517
